,Bankrupt?, ROA(C), ROA(A), ROA(B), Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Tax rate, Net Value Per Share
126,0,0.527616633,0.594526821,0.589164302,0.6028697439999999,0.6028697439999999,0.998972207,0.7977113779999999,0.8097254290000001,0.0,0.197126122
127,0,0.532979086,0.588475796,0.585791531,0.605356088,0.605356088,0.999071809,0.7975138279999999,0.8094194659999999,0.106792185,0.17643588600000001
128,0,0.524204163,0.5793174879999999,0.573745918,0.605644359,0.605644359,0.999035758,0.797466377,0.8093735059999999,0.181394878,0.181829674
129,0,0.5065080679999999,0.563835587,0.555008298,0.6119142679999999,0.6119142679999999,0.999104856,0.7975269709999999,0.809414258,0.22613624899999998,0.19211158399999997
130,0,0.530736606,0.597252508,0.581133894,0.610422462,0.610422462,0.999072618,0.797527247,0.809428059,0.126328576,0.19143736
131,0,0.470287135,0.527802006,0.523314953,0.600376195,0.600340161,0.998964466,0.797368986,0.8092964290000001,0.0,0.18039694899999997
132,1,0.47014088600000004,0.520388138,0.522030087,0.597306101,0.59739979,0.998903688,0.7973106059999999,0.8092371890000001,0.0,0.162487885
133,0,0.516306732,0.586458788,0.573638846,0.605802909,0.605788495,0.9990853279999999,0.7976531370000001,0.809562683,0.004453892,0.21992330699999998
134,0,0.508311802,0.571085914,0.563252851,0.605817322,0.6058317360000001,0.999072965,0.797575528,0.80948196,0.048790362999999996,0.220766087
135,0,0.47720957399999997,0.544864806,0.528079662,0.6019761020000001,0.601983309,0.99902351,0.797449085,0.809352154,0.059925094000000005,0.177868611
136,0,0.468142154,0.53456171,0.520959366,0.598495222,0.598538463,0.998963426,0.797380745,0.809307496,0.0,0.165774725
137,0,0.50855555,0.563726559,0.564858932,0.603532769,0.603532769,0.999005485,0.797481595,0.809400978,0.015284948000000001,0.182883149
138,0,0.48866572399999997,0.55805713,0.537180791,0.6019184479999999,0.6019184479999999,0.999030443,0.79750788,0.8094100909999999,0.143334346,0.19438708899999999
139,0,0.469555891,0.524912778,0.522511912,0.597716888,0.597716888,0.998956493,0.797362207,0.809290049,0.0,0.18317812100000003
140,0,0.500121874,0.55440471,0.5421061079999999,0.600455469,0.600455469,0.99906245,0.7974627809999999,0.8093600959999999,0.319060634,0.180059837
141,0,0.567055038,0.59583515,0.602869533,0.604397584,0.604397584,0.9990704229999999,0.797506773,0.809396551,0.250328981,0.195609119
142,0,0.463364696,0.49449411299999996,0.51330371,0.598704219,0.598725839,0.9990131109999999,0.797219578,0.809146963,0.0,0.154523619
143,0,0.492858187,0.551242913,0.540660635,0.601594142,0.601594142,0.9990126490000001,0.7975676429999999,0.8094315740000001,0.29658872399999997,0.182082508
144,0,0.493248184,0.550370693,0.542695005,0.605572291,0.605572291,0.999038069,0.79746112,0.809363741,0.255795121,0.18292528800000002
145,0,0.47989080100000003,0.535433929,0.5338615560000001,0.598142089,0.598142089,0.9989081940000001,0.797385172,0.809311662,0.0,0.150056888
146,0,0.546677717,0.599978195,0.600299802,0.612858358,0.612908805,0.999101967,0.797636536,0.8095251859999999,0.096770928,0.191521638
147,0,0.479354556,0.557893589,0.52674126,0.593299125,0.593299125,0.998889707,0.7974719109999999,0.8093750679999999,0.211964774,0.180734061
148,0,0.520742943,0.562200174,0.577546978,0.606386659,0.606386659,0.999001325,0.797483255,0.8094001959999999,0.039174005,0.18052336600000002
149,0,0.480622045,0.543556476,0.5324696179999999,0.603900316,0.603900316,0.9989901170000001,0.79742363,0.8093853540000001,0.15052130800000002,0.18153470100000002
150,0,0.48535075299999997,0.54230266,0.541142459,0.6004266420000001,0.6004266420000001,0.9989589190000001,0.797440923,0.809374417,0.0,0.180059837
151,0,0.528884122,0.587494549,0.57915306,0.605968665,0.605968665,0.9991073979999999,0.797648295,0.809523233,0.144650268,0.226581265
152,0,0.48881197299999996,0.543501962,0.536217142,0.60355439,0.603547183,0.9990190040000001,0.797421832,0.8093364000000001,0.252353477,0.185959294
153,0,0.527616633,0.5760466639999999,0.571765084,0.604952507,0.604952507,0.999065223,0.79751286,0.809401108,0.249013058,0.176688719
154,0,0.517184225,0.576155691,0.565394293,0.604015624,0.603986797,0.99902871,0.797489204,0.809390562,0.18787326699999998,0.190468164
155,0,0.5200117,0.58008068,0.566893303,0.6098819529999999,0.6098819529999999,0.999098732,0.797600706,0.80947532,0.190505112,0.194513506
156,0,0.529566616,0.58356956,0.575030783,0.609233342,0.609233342,0.999080937,0.797501516,0.8093968109999999,0.215811317,0.19308078
157,0,0.480378297,0.5468273,0.533647412,0.600750948,0.600758154,0.998974865,0.7974081359999999,0.809332103,0.045652394000000006,0.18216678600000002
158,1,0.456101009,0.52071522,0.510894588,0.597630407,0.597817783,0.9989376590000001,0.797333017,0.80927091,0.0,0.17352829600000003
159,0,0.5464827179999999,0.615296555,0.594571444,0.604952507,0.604981334,0.9990886790000001,0.797764778,0.809625047,0.097479502,0.23947579100000002
160,0,0.529566616,0.601831662,0.586326891,0.603367013,0.603367013,0.99904454,0.797719264,0.809617235,0.030772345,0.236568202
161,0,0.469165895,0.557184911,0.521012902,0.600383401,0.600383401,0.999022008,0.797486575,0.80940267,0.044437696,0.18376806699999998
162,0,0.445522352,0.501253816,0.49253172,0.6006428460000001,0.6006356389999999,0.998996935,0.797276021,0.8092089370000001,0.0,0.17239054399999998
163,0,0.507970555,0.563072394,0.565073077,0.602927399,0.602927399,0.9989898859999999,0.7974933540000001,0.809414648,0.0,0.18465298600000002
164,0,0.502218106,0.565852595,0.54724557,0.601334698,0.601334698,0.9990399179999999,0.7975109229999999,0.8093998059999999,0.24719101100000002,0.19674687100000002
165,0,0.483742017,0.538268644,0.532951443,0.597889851,0.597889851,0.99897706,0.797389322,0.8093154379999999,0.014677599,0.1865071
166,0,0.465314678,0.5156454429999999,0.511590556,0.59378198,0.59378198,0.998960537,0.797353768,0.80927703,0.0,0.175677384
167,0,0.533417833,0.5784997820000001,0.573960062,0.59894925,0.59894925,0.999003405,0.7974529579999999,0.809359965,0.227755846,0.194134255
168,0,0.496221908,0.547535979,0.5460142410000001,0.595194511,0.595064789,0.9989672390000001,0.797407029,0.809333015,0.0,0.16720745
169,0,0.496563155,0.5592019189999999,0.546496065,0.6022859939999999,0.6022859939999999,0.9990422290000001,0.797559481,0.8094464170000001,0.176029963,0.18440015199999998
170,0,0.49831814,0.562363716,0.549601156,0.605046196,0.605046196,0.999027323,0.797506773,0.809410482,0.132604515,0.197336817
171,0,0.46024472299999997,0.509430877,0.507575352,0.595605298,0.595605298,0.9988358620000001,0.7972377009999999,0.8091374579999999,0.0,0.17121065300000002
172,0,0.521084191,0.586240733,0.573799454,0.612743049,0.61262774,0.999094687,0.7976084529999999,0.8095022709999999,0.091709687,0.202857022
173,0,0.526154146,0.588475796,0.5868622520000001,0.5995041729999999,0.5995041729999999,0.99899809,0.797506081,0.8094302720000001,0.0,0.190889554
174,0,0.5206941939999999,0.539467946,0.56828524,0.605435362,0.605435362,0.998996588,0.7973959620000001,0.809325073,0.0,0.17845855600000002
175,0,0.483985765,0.5469363279999999,0.535521174,0.604102106,0.604102106,0.999004445,0.7974309620000001,0.809347467,0.152343355,0.17795288899999998
176,0,0.507629308,0.545900567,0.559665935,0.60299226,0.6029418120000001,0.999033332,0.7974568320000001,0.809361007,0.252657152,0.180439088
177,0,0.550187686,0.628815962,0.611060549,0.6031436029999999,0.6031436029999999,0.999072849,0.7977249359999999,0.809631427,0.0,0.248704227
178,0,0.481304539,0.558384213,0.533272659,0.602747229,0.602732815,0.999020737,0.7974659620000001,0.809380797,0.086547221,0.19312291899999998
179,0,0.527470385,0.5777911029999999,0.574067134,0.6037994210000001,0.6037994210000001,0.999051357,0.79749197,0.809390301,0.21024395199999998,0.177742194
180,0,0.49295568700000003,0.551733537,0.542213181,0.604383171,0.604419205,0.999030097,0.797444658,0.809352154,0.257414718,0.18857191
181,0,0.5145517479999999,0.578881378,0.566732694,0.608116289,0.608116289,0.999054477,0.797537761,0.8094397759999999,0.105071363,0.198306013
182,0,0.519036708,0.57964457,0.5706408270000001,0.6066821370000001,0.6066244829999999,0.9990356429999999,0.7974904490000001,0.809398374,0.119850187,0.192448696
183,0,0.501925608,0.562690798,0.5488516520000001,0.602386889,0.602372476,0.999009067,0.797441753,0.8093512420000001,0.236056281,0.184315874
184,1,0.45434602399999996,0.513791976,0.506022806,0.597522305,0.597522305,0.998899413,0.7972374240000001,0.809063636,0.0,0.17765791600000003
185,1,0.468142154,0.54944396,0.5176401310000001,0.602055377,0.60224996,0.998984455,0.7974057840000001,0.809374287,0.0,0.17196915399999999
186,1,0.465314678,0.52654819,0.511215804,0.604750717,0.604750717,0.9990042140000001,0.7971060000000001,0.8090455390000001,0.0,0.17340187899999998
187,0,0.49631940700000005,0.554132141,0.546388993,0.6008518429999999,0.6008518429999999,0.998980065,0.797534856,0.8094525359999999,0.0,0.20256205
188,0,0.472285867,0.533035325,0.5301140320000001,0.594531486,0.594531486,0.9989118920000001,0.7973352309999999,0.809285102,0.0,0.166912477
189,0,0.479452055,0.527202355,0.536913111,0.603619251,0.603619251,0.9989574170000001,0.797341871,0.8092888779999999,0.0,0.179638448
190,0,0.45293228700000004,0.510630179,0.513624926,0.5872021789999999,0.5872021789999999,0.998792763,0.79716687,0.809162196,0.0,0.171294931
191,0,0.42782625700000004,0.496511121,0.47818405700000005,0.596131394,0.597068277,0.998942627,0.796906375,0.808877975,0.0,0.178753529
192,0,0.46970214,0.539467946,0.524117993,0.609060379,0.609060379,0.998968741,0.797414085,0.8093488990000001,0.0,0.17091568
193,0,0.438794911,0.49498473600000004,0.495636811,0.585119417,0.585119417,0.998607771,0.7970805459999999,0.809069365,0.0,0.16931439899999998
194,0,0.464973431,0.55892935,0.517854275,0.599655515,0.599655515,0.998964812,0.797685509,0.8095995290000001,0.0,0.173444018
